ILINK,ORDER_DATE,Concat_CLASS_NAME
0000135760,2017-12-18,Knit Tops
0000135760,2018-03-19,"Knit Tops,Pants,Ponchos and Wraps,Woven Shirts"
0000135760,2018-05-23,"Knit Tops,Pants"
0000135760,2018-06-14,"Knit Tops,Woven Shirts"
0000135760,2018-07-03,"Knit Tops,Pants"
0000135760,2018-07-16,"Knit Tops,Pants"
0000135760,2018-09-27,"Knit Tops,Pants"
0000135769,2017-07-19,"Dresses,Knit Tops,Pants"
0000135769,2017-11-26,Woven Shirts
0000135769,2017-12-01,Woven Shirts
0000135769,2017-12-26,Knit Tops
0000135769,2018-02-09,Jackets and Outerwear
0000135769,2018-03-12,Knit Tops
0000135769,2018-03-12,Knit Tops
0000135769,2018-07-13,Knit Tops
0000135769,2018-08-29,Knit Tops
0000135769,2019-01-02,"Jackets and Outerwear,Pants"
0000135807,2017-06-02,Woven Shirts
0000135807,2017-09-13,Dresses
0000135807,2017-10-04,"Dresses,Woven Shirts"
0000135807,2018-01-15,"Knit Tops,Pants,Sweaters,Woven Shirts"
0000135807,2018-06-11,"Dresses,Jackets and Outerwear"
0000135807,2018-10-15,"Fashion Scarves,Sweaters"
0000135910,2017-05-11,Pants
0000135910,2017-12-22,"Knit Tops,Pants"
0000135910,2018-02-20,Pants
0000135910,2018-04-20,"Dresses,Knit Tops"
0000135910,2018-05-22,Pants
0000135910,2018-07-02,"Knit Tops,Pants,Skirts"
0000135910,2018-09-03,"Fashion Scarves,Knit Tops,Ponchos and Wraps"
0000135910,2019-01-21,Pants
0000136023,2017-03-01,"Knit Tops,Pants"
0000136023,2017-06-18,Dresses
0000136023,2017-07-26,Dresses
0000136023,2017-10-21,"Knit Tops,Sweaters"
0000136023,2017-11-11,"Ponchos and Wraps,Sweaters"
0000136023,2017-11-18,Ponchos and Wraps
0000136023,2018-07-20,"Dresses,Pants"
0000136023,2018-08-12,"Dresses,Shoes"
0000136023,2018-08-12,Jackets and Outerwear
0000136231,2017-03-18,Knit Tops
0000136231,2017-04-01,"Dresses,Knit Tops,Woven Shirts"
0000136231,2017-04-18,Knit Tops
0000136231,2018-03-07,Knit Tops
0000136231,2018-03-15,"Jackets and Outerwear,Knit Tops"
0000136231,2018-03-25,Knit Tops
0000136231,2018-07-08,"Dresses,Knit Tops,Pants,Woven Shirts"
0000136231,2018-12-01,"Knit Tops,Sweaters,Woven Shirts"
0000136238,2018-07-12,Jewelry
0000136238,2018-07-12,"Jewelry,Pants,Skirts,Woven Shirts"
0000136238,2018-07-12,Knit Tops
0000136238,2018-07-23,"Knit Tops,Woven Shirts"
0000136238,2018-07-23,"Knit Tops,Woven Shirts"
0000136238,2018-10-08,"Jewelry,Knit Tops"
0000136312,2017-09-20,"Dresses,Fashion Scarves,Knit Tops"
0000136312,2017-09-25,"Dresses,Fashion Scarves"
0000136312,2018-06-18,Pants
0000136312,2018-07-17,"Knit Tops,Pants,Woven Shirts"
0000136312,2018-11-09,"Pants,Sweaters"
0000136312,2018-11-26,Fashion Scarves
0000136312,2019-01-18,"Knit Tops,Pants,Sweaters"
0000136395,2018-04-08,Dresses
0000136395,2018-05-03,"Knit Tops,Pants"
0000136395,2018-05-15,"Knit Tops,Pants"
0000136395,2018-06-11,"Knit Tops,Pants"
0000136395,2018-07-12,"Dresses,Sweaters"
0000136395,2018-08-13,Dresses
0000136395,2019-03-05,"Fashion Scarves,Knit Tops,Pants,Woven Shirts"
0000136595,2018-05-25,Dresses
0000136595,2018-06-29,Knit Tops
0000136595,2018-06-29,Knit Tops
0000136595,2018-07-19,Dresses
0000136595,2018-08-23,Skirts
0000136595,2018-08-25,Pants
0000136595,2018-08-29,"Knit Tops,Woven Shirts"
0000136595,2018-09-14,Knit Tops
0000136595,2018-09-22,Sweaters
0000136596,2017-11-27,Sweaters
0000136596,2018-02-01,Woven Shirts
0000136596,2018-04-23,"Dresses,Jackets and Outerwear"
0000136596,2018-05-08,"Jackets and Outerwear,Knit Tops,Pants"
0000136596,2018-09-18,Sweaters
0000136596,2018-11-23,Sweaters
0000136596,2018-12-22,Knit Tops
0000136596,2018-12-22,Knit Tops
0000136596,2018-12-29,Knit Tops
0000136596,2019-01-08,Knit Tops
0000136605,2017-05-02,"Dresses,Pants,Woven Shirts"
0000136605,2017-05-29,"Knit Tops,Pants,Woven Shirts"
0000136605,2017-10-09,"Knit Tops,Pants,Woven Shirts"
0000136605,2017-10-10,"Knit Tops,Ponchos and Wraps,Sweaters,Woven Shirts"
0000136605,2017-12-04,"Knit Tops,Sweaters,Woven Shirts"
0000136605,2018-01-21,"Dresses,Knit Tops,Pants"
0000136605,2018-04-29,Pants
0000136605,2018-06-10,Dresses
0000136782,2017-05-26,Knit Tops
0000136782,2017-06-08,Pants
0000136782,2017-11-07,Sweaters
0000136782,2018-05-22,Knit Tops
0000136782,2018-09-15,Dresses
0000136782,2018-09-20,Dresses
0000136782,2018-11-08,"Knit Tops,Sweaters"
0000136795,2017-04-13,"Dresses,Knit Tops,Pants,Sweaters"
0000136795,2017-04-19,"Knit Tops,Pants"
0000136795,2017-07-10,"Pants,Woven Shirts"
0000136795,2017-08-30,"Knit Tops,Sweaters,Woven Shirts"
0000136795,2017-09-08,Woven Shirts
0000136795,2017-11-15,"Boots,Sweaters"
0000136795,2018-05-13,"Pants,Skirts,Woven Shirts"
0000136795,2018-07-22,"Dresses,Knit Tops,Sweaters"
0000136795,2018-12-10,"Jewelry,Knit Tops,Pants,Shoes,Woven Shirts"
0000136958,2017-07-18,"Dresses,Knit Tops"
0000136958,2018-03-29,Knit Tops
0000136958,2018-07-14,Knit Tops
0000136958,2018-08-01,Knit Tops
0000136958,2018-09-01,"Dresses,Knit Tops"
0000136958,2018-10-22,"Fashion Scarves,Knit Tops,Skirts"
0000137144,2017-06-06,Dresses
0000137144,2017-06-06,Pants
0000137144,2017-07-25,"Dresses,Knit Tops,Pants"
0000137144,2017-09-18,"Dresses,Jackets and Outerwear,Knit Tops,Sweaters"
0000137144,2017-10-22,Sweaters
0000137144,2017-12-10,Pants
0000137144,2018-07-22,"Knit Tops,Legwear"
0000137144,2018-08-02,"Pants,Woven Shirts"
0000137144,2018-09-11,Pants
0000137175,2017-06-05,Knit Tops
0000137175,2018-06-21,"Knit Tops,Woven Shirts"
0000137175,2018-06-21,Pants
0000137175,2018-06-21,Woven Shirts
0000137175,2019-01-08,Dresses
0000137175,2019-01-08,"Knit Tops,Pants"
0000137175,2019-03-11,"Jewelry,Knit Tops,Pants,Woven Shirts"
0000137175,2019-03-11,Pants
0000137236,2017-05-08,Pants
0000137236,2017-05-08,Woven Shirts
0000137236,2017-10-29,Pants
0000137236,2018-04-19,"Pants,Woven Shirts"
0000137236,2018-04-24,Knit Tops
0000137236,2018-06-27,Woven Shirts
0000137236,2018-08-27,"Knit Tops,Pants,Woven Shirts"
0000137236,2019-03-16,"Knit Tops,Pants"
0000137238,2017-08-16,"Dresses,Knit Tops"
0000137238,2017-09-05,Knit Tops
0000137238,2017-12-20,"Pants,Woven Shirts"
0000137238,2018-01-15,Knit Tops
0000137238,2018-02-10,Dresses
0000137238,2018-11-10,"Fashion Scarves,Pants"
0000137238,2018-12-22,"Jewelry,Sweaters"
0000137244,2017-04-07,"Dresses,Jackets and Outerwear"
0000137244,2017-04-09,"Dresses,Shoes"
0000137244,2017-04-20,"Dresses,Knit Tops,Pants"
0000137244,2017-07-14,"Knit Tops,Pants"
0000137244,2017-08-31,"Dresses,Knit Tops,Pants"
0000137244,2017-09-17,Dresses
0000137244,2017-09-25,"Knit Tops,Pants,Skirts,Woven Shirts"
0000137244,2017-12-17,"Knit Tops,Pants,Sweaters"
0000137244,2018-07-03,"Knit Tops,Pants,Woven Shirts"
0000137296,2017-02-11,"Jewelry,Knit Tops"
0000137296,2018-04-23,"Dresses,Knit Tops,Woven Shirts"
0000137296,2018-08-20,Dresses
0000137296,2018-08-20,"Jackets and Outerwear,Jewelry,Knit Tops,Pants,Woven Shirts"
0000137296,2018-09-10,Knit Tops
0000137296,2018-09-10,Pants
0000137296,2018-09-10,Woven Shirts
0000137296,2018-11-25,Knit Tops
0000137478,2018-01-15,"Jewelry,Knit Tops,Sweaters"
0000137478,2018-02-20,Jewelry
0000137478,2018-04-29,Pants
0000137478,2018-10-08,"Boots,Jackets and Outerwear,Legwear,Sweaters"
0000137478,2018-10-26,"Dresses,Jewelry,Pants"
0000137478,2018-10-28,"Dresses,Fashion Scarves,Legwear,Pants"
0000137478,2018-12-07,"Sweaters,Woven Shirts"
0000137478,2018-12-13,"Dresses,Legwear"
0000137478,2019-01-06,Legwear
0000137478,2019-01-06,"Legwear,Pants"
0000137514,2017-05-05,"Knit Tops,Pants"
0000137514,2017-05-14,Knit Tops
0000137514,2017-05-14,"Knit Tops,Pants"
0000137514,2017-05-29,"Fashion Scarves,Knit Tops"
0000137514,2017-05-29,Sweaters
0000137514,2017-08-12,Pants
0000137514,2018-07-22,"Knit Tops,Pants"
0000137524,2017-10-19,"Pants,Woven Shirts"
0000137524,2017-11-06,Woven Shirts
0000137524,2017-11-22,Knit Tops
0000137524,2017-12-08,Sweaters
0000137524,2018-02-03,"Knit Tops,Woven Shirts"
0000137524,2018-04-09,Pants
0000137564,2017-03-12,Knit Tops
0000137564,2017-03-17,Pants
0000137564,2017-03-25,Dresses
0000137564,2017-09-16,Pants
0000137564,2017-12-04,Knit Tops
0000137564,2017-12-15,Fashion Scarves
0000137564,2017-12-21,Shoes
0000137564,2018-01-19,Shoes
0000137715,2018-01-15,"Jewelry,Pants,Sweaters"
0000137715,2018-03-11,Pants
0000137715,2018-06-01,"Knit Tops,Woven Shirts"
0000137715,2018-06-02,Knit Tops
0000137715,2018-06-02,"Knit Tops,Sweaters"
0000137715,2018-06-14,Knit Tops
0000137715,2018-07-24,"Jewelry,Knit Tops,Sweaters"
0000137715,2018-07-30,"Dresses,Fashion Scarves,Jackets and Outerwear,Pants,Sweaters"
0000137715,2018-08-16,"Jewelry,Knit Tops,Woven Shirts"
0000137715,2019-03-16,Knit Tops
0000137944,2017-08-26,Pants
0000137944,2018-04-29,Pants
0000137944,2018-05-08,Pants
0000137944,2018-10-20,"Jackets and Outerwear,Pants"
0000137944,2018-11-26,Pants
0000137944,2019-02-18,Pants
0000137989,2017-12-04,"Pants,Woven Shirts"
0000137989,2018-04-02,"Fashion Scarves,Pants"
0000137989,2018-04-09,"Jackets and Outerwear,Pants"
0000137989,2018-05-01,"Knit Tops,Shoes,Skirts"
0000137989,2018-10-02,"Fashion Scarves,Jackets and Outerwear,Knit Tops,Woven Shirts"
0000137989,2018-12-16,"Knit Tops,Pants,Sweaters"
0000138104,2017-04-14,"Knit Tops,Pants,Woven Shirts"
0000138104,2017-06-02,"Knit Tops,Pants"
0000138104,2017-10-11,"Jackets and Outerwear,Knit Tops,Pants,Sweaters"
0000138104,2017-11-24,"Knit Tops,Sweaters"
0000138104,2018-03-19,"Knit Tops,Pants"
0000138104,2018-08-14,"Knit Tops,Pants,Sweaters"
0000138104,2018-11-26,"Fashion Scarves,Knit Tops,Pants,Sweaters"
0000138104,2019-02-21,"Knit Tops,Pants,Sweaters"
0000138175,2017-02-09,Sleepwear
0000138175,2017-05-07,Dresses
0000138175,2017-05-13,Woven Shirts
0000138175,2017-07-25,"Knit Tops,Woven Shirts"
0000138175,2017-08-08,Knit Tops
0000138175,2017-08-22,"Knit Tops,Sweaters,Woven Shirts"
0000138175,2017-09-26,Sweaters
0000138175,2018-01-23,Dresses
0000138175,2018-03-16,"Knit Tops,Sleepwear"
0000138175,2018-05-25,"Knit Tops,Sweaters"
0000138206,2017-06-04,"Jewelry,Knit Tops,Pants"
0000138206,2017-06-29,Knit Tops
0000138206,2018-01-24,"Knit Tops,Pants,Sweaters,Woven Shirts"
0000138206,2018-06-29,"Knit Tops,Sweaters"
0000138206,2018-08-28,"Knit Tops,Pants"
0000138206,2019-02-05,"Shoes,Sweaters"
0000138206,2019-03-12,"Jackets and Outerwear,Woven Shirts"
0000138343,2017-03-07,Pants
0000138343,2017-03-30,Knit Tops
0000138343,2017-06-01,"Jewelry,Knit Tops"
0000138343,2017-06-01,Knit Tops
0000138343,2017-07-03,"Jewelry,Knit Tops"
0000138343,2017-10-09,Fashion Scarves
0000138343,2019-01-01,"Jewelry,Sweaters"
0000138343,2019-01-25,Jewelry
0000138413,2017-04-29,"Knit Tops,Sweaters,Woven Shirts"
0000138413,2017-05-07,Knit Tops
0000138413,2018-03-04,"Knit Tops,Sweaters"
0000138413,2018-04-26,"Pants,Sweaters"
0000138413,2018-05-04,"Dresses,Sweaters"
0000138413,2018-05-27,"Dresses,Sweaters"
0000138413,2018-08-26,"Knit Tops,Pants"
0000138413,2018-10-27,"Fashion Scarves,Jewelry"
0000138413,2018-10-27,Woven Shirts
0000138413,2018-10-28,Woven Shirts
0000138462,2017-09-15,"Knit Tops,Sweaters"
0000138462,2017-09-15,Pants
0000138462,2017-10-18,"Knit Tops,Pants"
0000138462,2018-02-08,"Pants,Ponchos and Wraps"
0000138462,2018-02-15,Ponchos and Wraps
0000138462,2019-03-08,Pants
0000138515,2017-11-27,"Fashion Scarves,Knit Tops"
0000138515,2017-12-11,Sweaters
0000138515,2017-12-17,"Jewelry,Legwear"
0000138515,2018-02-19,Knit Tops
0000138515,2018-03-25,Jewelry
0000138515,2018-06-15,Jewelry
0000138515,2018-09-03,Jewelry
0000138515,2019-01-21,Sweaters
0000138519,2017-04-20,"Fashion Scarves,Woven Shirts"
0000138519,2017-11-16,"Skirts,Sweaters"
0000138519,2018-04-08,"Fashion Scarves,Knit Tops"
0000138519,2018-05-14,"Knit Tops,Pants"
0000138519,2018-09-23,Sweaters
0000138519,2018-11-14,Skirts
0000138661,2017-05-13,Pants
0000138661,2017-09-23,Pants
0000138661,2017-10-22,"Jewelry,Knit Tops"
0000138661,2017-10-24,Pants
0000138661,2018-05-03,Knit Tops
0000138661,2018-09-13,"Knit Tops,Pants"
0000138734,2017-03-12,Dresses
0000138734,2018-03-18,"Knit Tops,Pants,Sweaters"
0000138734,2018-04-05,Pants
0000138734,2018-10-08,Pants
0000138734,2018-10-18,"Dresses,Jackets and Outerwear,Knit Tops,Pants"
0000138734,2018-10-18,Pants
0000138734,2018-10-18,Pants
0000138734,2018-10-29,"Dresses,Knit Tops"
0000138734,2018-12-15,Jackets and Outerwear
0000138734,2018-12-15,"Sweaters,Woven Shirts"
0000138890,2017-02-01,"Fashion Scarves,Sweaters"
0000138890,2017-11-15,"Fashion Scarves,Sweaters"
0000138890,2017-12-30,"Fashion Scarves,Sweaters"
0000138890,2018-05-10,"Handbags,Knit Tops"
0000138890,2018-07-04,"Fashion Scarves,Sweaters"
0000138890,2019-03-13,Sweaters
0000138916,2018-03-08,"Knit Tops,Pants"
0000138916,2018-05-07,Woven Shirts
0000138916,2018-06-20,"Jackets and Outerwear,Woven Shirts"
0000138916,2019-01-05,"Jackets and Outerwear,Knit Tops,Woven Shirts"
0000138916,2019-01-14,Knit Tops
0000138916,2019-01-19,Knit Tops
0000138916,2019-02-13,Pants
0000138994,2017-10-15,"Knit Tops,Sweaters"
0000138994,2018-05-08,"Knit Tops,Pants"
0000138994,2018-05-20,Knit Tops
0000138994,2018-06-26,Pants
0000138994,2018-12-03,Sweaters
0000138994,2018-12-28,"Knit Tops,Sweaters"
0000139030,2017-02-05,Pants
0000139030,2017-06-05,"Knit Tops,Pants"
0000139030,2017-09-24,"Knit Tops,Sweaters"
0000139030,2017-11-24,Boots
0000139030,2018-03-29,"Knit Tops,Pants"
0000139030,2018-07-05,"Dresses,Knit Tops,Sweaters"
0000139030,2018-09-04,"Knit Tops,Pants,Skirts,Sweaters"
0000139120,2017-06-01,Pants
0000139120,2017-12-17,Fashion Scarves
0000139120,2017-12-26,"Jewelry,Legwear"
0000139120,2018-01-01,Fashion Scarves
0000139120,2018-01-07,Fashion Scarves
0000139120,2018-12-12,Knit Tops
0000139120,2019-01-05,Woven Shirts
0000139160,2017-03-12,"Knit Tops,Pants"
0000139160,2017-08-05,Pants
0000139160,2017-08-07,Pants
0000139160,2017-12-15,Knit Tops
0000139160,2018-03-03,"Knit Tops,Pants"
0000139160,2018-03-10,"Knit Tops,Pants"
0000139160,2018-11-11,Knit Tops
0000139160,2018-11-11,Pants
0000139191,2017-02-27,Skirts
0000139191,2017-08-01,Skirts
0000139191,2017-08-31,"Knit Tops,Woven Shirts"
0000139191,2017-10-31,Woven Shirts
0000139191,2017-12-07,Sweaters
0000139191,2018-03-28,"Knit Tops,Pants,Sweaters,Woven Shirts"
0000139191,2018-04-24,"Jewelry,Knit Tops,Pants"
0000139191,2019-01-08,Knit Tops
0000139343,2017-03-05,"Fashion Scarves,Knit Tops,Woven Shirts"
0000139343,2017-04-23,Woven Shirts
0000139343,2017-05-06,"Knit Tops,Woven Shirts"
0000139343,2017-06-16,"Knit Tops,Sweaters"
0000139343,2017-06-29,"Knit Tops,Pants"
0000139343,2017-08-28,"Pants,Sweaters,Woven Shirts"
0000139343,2017-09-03,Woven Shirts
0000139343,2017-11-02,"Sweaters,Woven Shirts"
0000139343,2019-01-08,Sweaters
0000139347,2017-04-11,"Jewelry,Knit Tops"
0000139347,2017-07-03,Knit Tops
0000139347,2017-11-13,Knit Tops
0000139347,2017-11-13,Knit Tops
0000139347,2018-01-30,Knit Tops
0000139347,2018-02-28,"Knit Tops,Pants"
0000139557,2017-03-19,"Seasonal,Sweaters"
0000139557,2017-04-11,"Dresses,Pants"
0000139557,2017-06-23,"Knit Tops,Pants,Shoes,Sweaters"
0000139557,2017-07-12,Fashion Scarves
0000139557,2017-08-08,"Knit Tops,Sweaters"
0000139557,2017-10-11,"Dresses,Knit Tops,Pants"
0000139557,2017-12-29,"Knit Tops,Sweaters"
0000139557,2018-02-20,Ponchos and Wraps
0000139557,2018-07-14,"Pants,Woven Shirts"
0000139557,2018-11-23,"Knit Tops,Pants,Woven Shirts"
0000139584,2017-07-27,Dresses
0000139584,2017-08-30,Dresses
0000139584,2017-11-16,"Jackets and Outerwear,Pants,Sweaters,Woven Shirts"
0000139584,2017-11-26,"Knit Tops,Pants"
0000139584,2018-02-11,"Knit Tops,Woven Shirts"
0000139584,2018-03-05,"Knit Tops,Pants,Sweaters"
0000139584,2018-04-09,Skirts
0000139584,2018-06-28,"Dresses,Pants"
0000139584,2018-12-03,"Jewelry,Knit Tops,Sweaters"
0000139597,2017-04-19,Pants
0000139597,2017-04-19,Pants
0000139597,2017-05-03,"Pants,Woven Shirts"
0000139597,2017-08-25,Pants
0000139597,2017-10-07,Shoes
0000139597,2017-11-12,Boots
0000139597,2018-02-21,"Knit Tops,Pants"
0000139597,2018-09-19,"Pants,Sweaters"
0000139597,2018-09-20,Boots
0000139816,2017-03-28,Knit Tops
0000139816,2017-05-28,Pants
0000139816,2017-08-31,Pants
0000139816,2017-09-17,Pants
0000139816,2017-09-17,Pants
0000139816,2018-04-24,Pants
0000139816,2018-05-23,"Dresses,Jewelry,Pants"
0000139816,2018-06-07,Jewelry
0000139816,2018-09-15,Sweaters
0000139816,2018-10-31,"Knit Tops,Pants"
0000139843,2017-05-21,Pants
0000139843,2017-08-15,Pants
0000139843,2018-04-02,Pants
0000139843,2018-04-04,Pants
0000139843,2018-04-04,Pants
0000139843,2018-05-04,Pants
0000139843,2018-05-13,"Fashion Scarves,Pants"
0000139886,2017-05-11,"Dresses,Knit Tops"
0000139886,2017-06-21,Knit Tops
0000139886,2017-11-02,"Pants,Sweaters,Woven Shirts"
0000139886,2018-03-05,"Dresses,Woven Shirts"
0000139886,2018-04-03,Knit Tops
0000139886,2018-08-06,Knit Tops
0000139886,2018-10-23,Knit Tops
0000139886,2018-11-06,Jackets and Outerwear
0000139886,2018-12-13,"Pants,Sweaters"
0000139886,2019-01-16,Sweaters
0000139948,2017-06-05,"Knit Tops,Pants"
0000139948,2017-10-29,"Knit Tops,Pants,Woven Shirts"
0000139948,2017-11-04,"Pants,Woven Shirts"
0000139948,2017-11-07,"Dresses,Jewelry,Knit Tops,Pants"
0000139948,2017-11-16,Pants
0000139948,2017-11-27,"Dresses,Knit Tops,Skirts,Sweaters"
0000139948,2018-08-26,"Dresses,Jackets and Outerwear,Knit Tops,Pants,Shoes,Skirts"
0000139948,2018-11-25,"Seasonal,Skirts,Sweaters"
0000139948,2019-01-13,"Dresses,Knit Tops,Pants,Shoes"
0000139988,2017-02-26,Dresses
0000139988,2017-04-02,Sweaters
0000139988,2017-04-10,Sweaters
0000139988,2018-03-05,"Knit Tops,Pants"
0000139988,2018-03-18,"Knit Tops,Pants"
0000139988,2018-12-29,Pants
0000140005,2017-09-24,"Dresses,Woven Shirts"
0000140005,2017-10-13,Dresses
0000140005,2018-04-15,"Jackets and Outerwear,Pants"
0000140005,2018-04-27,"Jewelry,Shoes"
0000140005,2018-10-28,"Knit Tops,Sweaters,Woven Shirts"
0000140005,2018-12-14,Woven Shirts
0000140005,2019-01-05,Sweaters
0000140005,2019-03-10,"Fashion Scarves,Jewelry,Sweaters"
0000140067,2017-08-27,Jackets and Outerwear
0000140067,2017-09-29,"Dresses,Knit Tops,Pants,Skirts,Sweaters"
0000140067,2017-10-01,"Knit Tops,Pants"
0000140067,2017-10-01,"Knit Tops,Pants"
0000140067,2018-04-03,Knit Tops
0000140067,2019-01-19,"Dresses,Pants,Skirts"
0000140258,2017-10-01,"Dresses,Fashion Scarves,Pants,Ponchos and Wraps,Shoes,Sweaters"
0000140258,2017-10-07,"Jewelry,Knit Tops,Sweaters,Woven Shirts"
0000140258,2017-10-14,Woven Shirts
0000140258,2018-05-31,"Pants,Woven Shirts"
0000140258,2018-08-05,"Dresses,Jewelry,Pants,Woven Shirts"
0000140258,2018-10-18,"Fashion Scarves,Pants"
0000140258,2019-02-05,"Pants,Skirts,Woven Shirts"
0000140258,2019-03-08,"Jewelry,Sweaters,Woven Shirts"
0000140263,2017-09-15,"Fashion Scarves,Knit Tops"
0000140263,2017-09-16,"Fashion Scarves,Jewelry,Knit Tops"
0000140263,2017-09-16,"Fashion Scarves,Knit Tops"
0000140263,2017-12-02,"Knit Tops,Seasonal"
0000140263,2018-01-06,Sweaters
0000140263,2018-09-07,Knit Tops
0000140263,2018-09-27,Knit Tops
0000140263,2018-12-22,"Fashion Scarves,Knit Tops"
0000140278,2017-04-25,"Pants,Sweaters,Woven Shirts"
0000140278,2017-12-04,"Seasonal,Sweaters"
0000140278,2018-01-18,"Skirts,Woven Shirts"
0000140278,2018-03-26,Sweaters
0000140278,2018-03-29,Shoes
0000140278,2018-10-15,Sweaters
0000140278,2018-11-15,"Fashion Scarves,Knit Tops"
0000140278,2018-12-12,Knit Tops
0000140278,2019-02-22,Jackets and Outerwear
0000140278,2019-03-15,Dresses
0000140285,2017-02-04,Woven Shirts
0000140285,2017-10-09,"Jackets and Outerwear,Knit Tops,Sweaters"
0000140285,2017-11-05,Sweaters
0000140285,2017-11-19,"Knit Tops,Sweaters"
0000140285,2018-08-30,Pants
0000140285,2018-12-13,Knit Tops
0000140285,2018-12-14,Sweaters
0000140285,2019-02-07,Sweaters
0000140387,2017-02-02,"Jewelry,Knit Tops,Pants"
0000140387,2017-02-02,"Knit Tops,Pants"
0000140387,2017-02-23,Pants
0000140387,2018-05-23,"Dresses,Knit Tops"
0000140387,2018-05-23,Knit Tops
0000140387,2018-07-10,"Jewelry,Pants,Sweaters,Woven Shirts"
0000140387,2018-11-12,"Fashion Scarves,Sweaters"
0000140409,2017-08-12,"Knit Tops,Sweaters"
0000140409,2017-10-24,"Knit Tops,Woven Shirts"
0000140409,2017-11-27,Sweaters
0000140409,2018-01-13,"Dresses,Jackets and Outerwear,Knit Tops,Sweaters"
0000140409,2018-02-27,"Knit Tops,Sweaters"
0000140409,2018-06-06,"Knit Tops,Sweaters"
0000140409,2018-08-17,"Knit Tops,Sweaters"
0000140409,2018-08-27,"Fashion Scarves,Knit Tops,Pants"
0000140484,2017-03-17,"Jackets and Outerwear,Pants,Woven Shirts"
0000140484,2017-04-14,Dresses
0000140484,2017-04-14,Jewelry
0000140484,2017-10-26,Sweaters
0000140484,2017-11-12,"Fashion Scarves,Sweaters"
0000140484,2018-05-04,Jackets and Outerwear
0000140484,2018-10-25,"Pants,Sweaters"
0000140484,2018-11-10,"Fashion Scarves,Pants,Sweaters"
0000140488,2017-03-16,"Jackets and Outerwear,Jewelry,Sweaters"
0000140488,2017-03-24,"Fashion Scarves,Pants,Sweaters,Woven Shirts"
0000140488,2017-05-04,Jewelry
0000140488,2017-07-01,"Sweaters,Woven Shirts"
0000140488,2017-08-25,"Knit Tops,Sweaters"
0000140488,2017-10-27,"Jewelry,Knit Tops"
0000140488,2017-12-16,Jewelry
0000140488,2017-12-16,Sweaters
0000140488,2018-03-15,Knit Tops
0000140496,2017-07-28,"Jewelry,Knit Tops"
0000140496,2017-11-16,Woven Shirts
